LidID;Nafn;Radnumer;LidaTegundID;SyndarLid;Timastimpill;SyndarlidID
4699;Skutlur A;NULL;39;0;2011-01-26 13:19:05.653;NULL
4700;Skutlur B;NULL;39;0;2011-01-26 13:19:53.310;NULL
4701;HK -Gyðjur;NULL;39;0;2011-01-29 13:37:50.640;NULL
4702;Stympurnar;NULL;39;0;2011-01-30 19:21:28.733;NULL
4703;Afturelding 6;NULL;21;0;2011-01-31 22:42:15.890;NULL
4704;Álftanes;NULL;38;0;2011-02-01 09:01:27.153;NULL
4705;Álftanes 2;NULL;38;0;2011-02-01 18:46:29.403;NULL
4706;Hamar B;NULL;39;0;2011-02-01 21:15:18.747;NULL
4707;Made in Ríben;NULL;39;0;2011-02-02 09:32:31.513;NULL
4786;Fylkir A;NULL;39;0;2011-02-11 12:01:53.547;NULL
4787;Dívur B;NULL;39;0;2011-02-21 11:53:30.560;NULL
4804;Demo 1;NULL;20;0;2011-02-23 22:34:40.497;NULL
4805;Demo 2;NULL;20;0;2011-02-23 22:36:05.467;NULL
4806;Demo 3;NULL;20;0;2011-02-23 22:36:34.340;NULL
4838;Austri Raufarhöfn A;NULL;21;0;2011-02-27 10:18:34.060;NULL
4839;Austri Raufarhöfn B;NULL;21;0;2011-02-27 10:25:45.293;NULL
4856;HK Leðurblökur;NULL;39;0;2011-03-08 13:27:09.733;NULL
4857;Ungmennafélagið Hvöt;NULL;21;0;2011-03-08 19:18:40.250;NULL
4894;Fylkir / Verkís;NULL;20;0;2011-03-23 21:23:12.077;NULL
4895;ÍFB;NULL;20;0;2011-03-23 21:28:57.687;NULL
4898;prufa1;NULL;21;0;2011-03-23 23:09:17.640;NULL
4899;HK - Rauður;NULL;21;0;2011-03-23 23:21:29.577;NULL
4900;HK - Svartur;NULL;21;0;2011-03-23 23:23:31.950;NULL
4901;HK-Wunderblak A;NULL;21;0;2011-03-28 10:38:09.967;NULL
4902;HK-Wunderblak B;NULL;21;0;2011-03-28 10:46:17.530;NULL
4903;Æskan;NULL;39;0;2011-03-28 19:59:18.093;NULL
4904;Afturelding - Þrumurnar;NULL;21;0;2011-03-29 08:16:09.420;NULL
4905;Skautar-Óðinn;NULL;38;0;2011-03-30 16:43:21.687;NULL
4954;HK Leðurblökur a;NULL;21;0;2011-03-31 08:34:25.327;NULL
4955;HK Leðurblökur b;NULL;21;0;2011-03-31 08:40:47.560;NULL
4972;ÍBV;NULL;21;0;2011-04-01 11:25:41.967;NULL
4973;ÍBV;NULL;24;0;2011-04-01 12:23:01.857;NULL
4974;BK Tvillinger;NULL;38;0;2011-04-01 22:55:48.687;NULL
4975;Völsungur D;NULL;21;0;2011-04-03 09:51:13.687;NULL
4976;Völsungur E;NULL;21;0;2011-04-03 10:02:21.670;NULL
4977;Þróttur RVK 4.deild;NULL;21;0;2011-04-04 13:43:41.733;NULL
4978;ÍBV;NULL;22;0;2011-04-05 22:40:01.013;NULL
4987;"A1                                      ";NULL;21;1;2011-04-08 12:41:46.373;4987
4988;"A2                                      ";NULL;21;1;2011-04-08 12:41:46.373;4988
4989;"A3                                      ";NULL;21;1;2011-04-08 12:41:46.390;4989
4990;"A4                                      ";NULL;21;1;2011-04-08 12:41:46.403;4990
4991;"B1                                      ";NULL;21;1;2011-04-08 12:41:46.420;4991
4992;"B2                                      ";NULL;21;1;2011-04-08 12:41:46.420;4992
4993;"B3                                      ";NULL;21;1;2011-04-08 12:41:46.467;4993
4994;"B4                                      ";NULL;21;1;2011-04-08 12:41:46.467;4994
4995;"C1                                      ";NULL;21;1;2011-04-08 12:41:46.483;4995
4996;"C2                                      ";NULL;21;1;2011-04-08 12:41:46.497;4996
4997;"D1                                      ";NULL;21;1;2011-04-08 12:41:46.513;4997
4998;"D2                                      ";NULL;21;1;2011-04-08 12:41:46.513;4998
4999;"E1                                      ";NULL;21;1;2011-04-08 12:41:46.543;4999
5000;"E2                                      ";NULL;21;1;2011-04-08 12:41:46.560;5000
5001;"F1                                      ";NULL;21;1;2011-04-08 12:41:46.577;5001
5002;"F2                                      ";NULL;21;1;2011-04-08 12:41:46.590;5002
5047;UMFL;NULL;38;0;2011-08-22 12:39:47.827;NULL
5048;Þróttur N e;NULL;39;0;2011-09-08 13:36:25.200;NULL
5051;Afturelding 2;NULL;39;0;2011-09-13 08:47:03.187;NULL
5052;U17 landslið;NULL;38;0;2011-09-13 11:14:44.030;NULL
5053;U17 landslið;NULL;39;0;2011-09-13 11:15:55.717;NULL
5054;Stavanger;NULL;33;0;2011-09-13 19:00:43.937;NULL
5055;Norge;NULL;39;0;2011-09-15 22:37:16.750;NULL
5064;Afturelding 3.fl. blandaður;NULL;39;0;2011-09-22 09:01:17.653;NULL
5065;Afturelding D;NULL;39;0;2011-09-23 15:54:09.733;NULL
5066;HK F;NULL;39;0;2011-09-23 16:03:42.903;NULL
5067;HK G;NULL;39;0;2011-09-23 16:04:33.187;NULL
5068;Stjarnan D;NULL;39;0;2011-09-23 16:05:20.373;NULL
5085;"A1                                      ";NULL;39;1;2011-09-27 10:37:57.280;5085
5086;"A2                                      ";NULL;39;1;2011-09-27 10:37:57.310;5086
5087;"A3                                      ";NULL;39;1;2011-09-27 10:37:57.340;5087
5088;"A4                                      ";NULL;39;1;2011-09-27 10:37:57.373;5088
5089;"B1                                      ";NULL;39;1;2011-09-27 10:37:57.390;5089
5090;"B2                                      ";NULL;39;1;2011-09-27 10:37:57.403;5090
5091;"B3                                      ";NULL;39;1;2011-09-27 10:37:57.437;5091
5092;"B4                                      ";NULL;39;1;2011-09-27 10:37:57.450;5092
5093;"C1                                      ";NULL;39;1;2011-09-27 10:37:57.467;5093
5094;"C2                                      ";NULL;39;1;2011-09-27 10:37:57.483;5094
5095;"D1                                      ";NULL;39;1;2011-09-27 10:37:57.497;5095
5096;"D2                                      ";NULL;39;1;2011-09-27 10:37:57.530;5096
5097;"E1                                      ";NULL;39;1;2011-09-27 10:37:57.560;5097
5098;"E2                                      ";NULL;39;1;2011-09-27 10:37:57.577;5098
5099;"F1                                      ";NULL;39;1;2011-09-27 10:37:57.590;5099
5100;"F2                                      ";NULL;39;1;2011-09-27 10:37:57.607;5100
5133;Höttur D;NULL;39;0;2011-09-27 10:40:32.733;NULL
5134;Hvammstangi;NULL;39;0;2011-10-09 14:27:23.860;NULL
5135;Birnur;NULL;39;0;2011-10-13 15:36:47.440;NULL
5191;DUMMY;NULL;38;0;2011-10-20 11:26:13.000;NULL
5288;IF Fuglafjordur;NULL;38;0;2011-10-26 16:46:41.677;NULL
5289;Middelfart;NULL;38;0;2011-10-26 16:47:20.257;NULL
5322;"3A1                                     ";NULL;39;1;2011-10-26 16:58:16.960;5322
5323;3B1;NULL;39;1;2011-10-26 16:58:16.960;5323
5324;3B2;NULL;39;1;2011-10-26 16:58:16.973;5324
5325;"3A2                                     ";NULL;39;1;2011-10-26 16:58:16.990;5325
5326;"3A3                                     ";NULL;39;1;2011-10-26 16:58:16.990;5326
5327;3B3;NULL;39;1;2011-10-26 16:58:17.037;5327
5328;3B4;NULL;39;1;2011-10-26 16:58:17.053;5328
5329;"3A4                                     ";NULL;39;1;2011-10-26 16:58:17.070;5329
5330;"3C1                                     ";NULL;39;1;2011-10-26 16:58:17.100;5330
5331;"3C2                                     ";NULL;39;1;2011-10-26 16:58:17.130;5331
5332;"3D1                                     ";NULL;39;1;2011-10-26 16:58:17.130;5332
5333;"3D2                                     ";NULL;39;1;2011-10-26 16:58:17.147;5333
5334;"3E1                                     ";NULL;39;1;2011-10-26 16:58:17.177;5334
5335;"3E2                                     ";NULL;39;1;2011-10-26 16:58:17.210;5335
5336;"3F1                                     ";NULL;39;1;2011-10-26 16:58:17.223;5336
5337;"3F2                                     ";NULL;39;1;2011-10-26 16:58:17.240;5337
5450;"2A1                                     ";NULL;39;1;2011-11-01 11:08:15.100;5450
5451;"2B1                                     ";NULL;39;1;2011-11-01 11:08:15.117;5451
5452;"2A2                                     ";NULL;39;1;2011-11-01 11:08:15.130;5452
5453;"2B2                                     ";NULL;39;1;2011-11-01 11:08:15.147;5453
5454;"2B3                                     ";NULL;39;1;2011-11-01 11:08:15.163;5454
5455;"2A3                                     ";NULL;39;1;2011-11-01 11:08:15.177;5455
5456;"2B4                                     ";NULL;39;1;2011-11-01 11:08:15.177;5456
5457;"2A4                                     ";NULL;39;1;2011-11-01 11:08:15.193;5457
5458;"2C1                                     ";NULL;39;1;2011-11-01 11:08:15.210;5458
5459;"2D1                                     ";NULL;39;1;2011-11-01 11:08:15.223;5459
5460;"2D2                                     ";NULL;39;1;2011-11-01 11:08:15.240;5460
5461;"2C2                                     ";NULL;39;1;2011-11-01 11:08:15.257;5461
5462;"2C3                                     ";NULL;39;1;2011-11-01 11:08:15.257;5462
5463;"2D3                                     ";NULL;39;1;2011-11-01 11:08:15.287;5463
5464;"2D4                                     ";NULL;39;1;2011-11-01 11:08:15.287;5464
5465;"2C4                                     ";NULL;39;1;2011-11-01 11:08:15.303;5465
5466;"3A1                                     ";NULL;39;1;2011-11-01 11:08:15.333;5466
5467;3B1;NULL;39;1;2011-11-01 11:08:15.350;5467
5468;3B2;NULL;39;1;2011-11-01 11:08:15.367;5468
5469;"3A2                                     ";NULL;39;1;2011-11-01 11:08:15.380;5469
5470;"3A3                                     ";NULL;39;1;2011-11-01 11:08:15.397;5470
5471;3B3;NULL;39;1;2011-11-01 11:08:15.397;5471
5472;3B4;NULL;39;1;2011-11-01 11:08:15.427;5472
5473;"3A4                                     ";NULL;39;1;2011-11-01 11:08:15.427;5473
5474;"3C1                                     ";NULL;39;1;2011-11-01 11:08:15.443;5474
5475;"3C2                                     ";NULL;39;1;2011-11-01 11:08:15.460;5475
5476;"3D1                                     ";NULL;39;1;2011-11-01 11:08:15.490;5476
5477;"3D2                                     ";NULL;39;1;2011-11-01 11:08:15.490;5477
5478;"3E1                                     ";NULL;39;1;2011-11-01 11:08:16.507;5478
5479;"3E2                                     ";NULL;39;1;2011-11-01 11:08:16.520;5479
5480;"3F1                                     ";NULL;39;1;2011-11-01 11:08:16.570;5480
5481;"3F2                                     ";NULL;39;1;2011-11-01 11:08:16.570;5481
5482;Stór-Stjörnur;1;22;0;2011-11-08 12:43:16.140;NULL
5483;Birnur 1;NULL;39;0;2011-11-09 23:54:46.997;NULL
5484;Birnur 2;NULL;39;0;2011-11-10 08:21:30.747;NULL
5496;Krákurnar;NULL;39;0;2011-11-22 23:17:28.540;NULL
5497;Bjarkir;NULL;21;0;2011-11-23 17:59:36.117;NULL
5498;Rimar A;NULL;39;0;2011-11-23 18:44:33.447;NULL
5535;Mývetningur;NULL;38;0;2011-12-24 23:30:57.610;NULL
5536;Fjarðirnar;NULL;39;0;2012-01-02 21:03:18.853;NULL
5537;Laserkonur;NULL;39;0;2012-01-03 12:26:10.447;NULL
5584;Krákurnar B;NULL;21;0;2012-01-04 11:04:02.163;NULL
5601;HK gay's;NULL;38;0;2012-01-11 12:35:58.937;NULL
5604;Dalalæður;NULL;39;0;2012-01-23 23:05:39.143;NULL
5725;Afturelding 3fl stúlkna;NULL;39;0;2012-01-31 23:39:03.123;NULL
5727;"B1                                      ";NULL;20;1;2012-02-01 22:53:09.480;5727
5729;"B2                                      ";NULL;20;1;2012-02-01 22:53:09.530;5729
5731;"B3                                      ";NULL;20;1;2012-02-01 22:53:09.560;5731
5732;Hyrnan 3;NULL;38;0;2012-02-08 21:08:04.377;NULL
5733;Súlur 4;NULL;21;0;2012-02-20 23:51:17.833;NULL
5734;Súlur 5;NULL;21;0;2012-02-20 23:53:02.257;NULL
5781;Demo;NULL;39;0;2012-02-22 13:56:34.470;NULL
5814;Víkingur/Reynir 1;NULL;39;0;2012-02-29 21:50:33.100;NULL
5815;Víkingur/Reynir 2;NULL;39;0;2012-02-29 21:55:25.397;NULL
5816;Hrunamenn Konur;NULL;39;0;2012-03-01 21:08:00.630;NULL
5817;Laugdælur 2;NULL;39;0;2012-03-14 13:32:59.530;NULL
5818;Fjaðrirnar;NULL;21;0;2012-03-21 22:10:13.690;NULL
5819;Fálkar;NULL;20;0;2012-03-23 14:33:34.360;NULL
5820;Zeturnar;NULL;24;0;2012-03-23 14:38:01.017;NULL
5833;ÍBV;2;21;0;2012-03-23 22:00:05.407;NULL
5842;Snörtur FC Partý-team;NULL;20;0;2012-03-26 10:17:08.237;NULL
5843;Óðinn/Skautar;NULL;22;0;2012-03-26 21:29:07.330;NULL
5844;Fylkir/Austri A;NULL;21;0;2012-03-27 18:17:07.637;NULL
5845;Fylkir/Austri B;NULL;21;0;2012-03-27 18:18:52.420;NULL
5847;Krækjur C;NULL;21;0;2012-03-28 09:57:02.573;NULL
5848;Ungmennafélagið Hvöt 2;NULL;21;0;2012-03-28 12:05:36.497;NULL
5849;Þór-arinn;NULL;20;0;2012-03-28 14:38:37.560;NULL
5850;Grótta 2;NULL;21;0;2012-03-28 22:31:59.480;NULL
5851;Fylkir/Álftanes;NULL;20;0;2012-03-29 14:24:52.933;NULL
5944;11B;NULL;21;0;2012-04-11 12:09:55.907;NULL
5945;11-b;NULL;21;0;2012-04-11 12:18:10.920;NULL
5980;Hrunamenn-Konur3;NULL;21;0;2012-04-17 23:01:35.473;NULL
5981;Hrunamenn-konur 4;NULL;39;0;2012-04-17 23:19:18.350;NULL
5982;fff;2;21;0;2012-04-19 21:24:54.787;NULL
5983;UÍA;NULL;39;0;2012-05-14 21:46:33.080;NULL
5984;Þróttur/Fylkir;NULL;25;0;2012-05-30 08:10:43.477;NULL
5989;Ungmennafélagið;NULL;38;0;2012-06-06 23:28:45.990;NULL
5996;Þróttur N b;NULL;38;0;2012-07-06 14:58:46.650;NULL
5997;UMFL B;NULL;39;0;2012-07-06 16:08:42.417;NULL
5998;ÍK B;NULL;39;0;2012-07-06 16:11:31.090;NULL
5999;Umf. Hrunamenn B;NULL;39;0;2012-07-06 16:12:52.980;NULL
6000;HK H;NULL;39;0;2012-07-06 16:13:36.680;NULL
6001;Afturelding E;NULL;39;0;2012-07-06 16:14:42.260;NULL
6002;Afturelding F;NULL;39;0;2012-07-06 16:15:17.430;NULL
6003;Afturelding G;NULL;39;0;2012-07-06 16:15:48.137;NULL
6004;UMFG C;NULL;39;0;2012-07-06 16:17:07.197;NULL
6005;Skellur;NULL;38;0;2012-07-06 16:26:05.667;NULL
6006;Stjarnan 3;NULL;38;0;2012-07-06 16:27:34.090;NULL
6007;Leiknir C;NULL;39;0;2012-07-09 10:05:22.493;NULL
6008;GESTUR;NULL;38;0;2012-08-23 12:51:57.397;NULL
6009;Dímon-Hekla;NULL;39;0;2012-09-20 15:04:02.523;NULL
6010;HK - Gyðjurnar;NULL;21;0;2012-10-08 16:34:27.197;NULL
6011;Afturelding C;NULL;39;0;2012-10-10 21:23:26.810;NULL
6012;Þróttur Nc;NULL;38;0;2012-10-17 15:44:01.250;NULL
6052;HK Blökur;NULL;39;0;2012-11-14 19:00:50.263;NULL
6053;HK-Gyðjurnar;NULL;21;0;2012-11-14 21:59:13.187;NULL
6054;Hamar B;NULL;21;0;2012-11-15 12:08:39.140;NULL
6055;Skautar C;NULL;39;0;2012-11-20 18:23:40.433;NULL
6121;Fylkir 3. flokkur;NULL;30;0;2013-01-04 20:42:24.800;NULL
6122;Völsungur B-karlar;NULL;38;0;2013-01-08 23:13:59.183;NULL
6123;Laugar;NULL;38;0;2013-01-09 14:34:24.150;NULL
6124;Dalalæður;2;39;0;2013-01-09 15:00:14.400;NULL
6125;Bjarkir B;NULL;21;0;2013-01-09 16:54:44.463;NULL
6126;Fjaðrirnar A;NULL;21;0;2013-01-09 17:46:39.480;NULL
6127;HK 2.fl. KVK;NULL;39;0;2013-01-09 20:34:35.187;NULL
6128;Völsungur F;NULL;21;0;2013-01-09 21:09:40.623;NULL
6211;Massabland;NULL;20;0;2013-01-19 17:11:09.193;NULL
6228;ÍBV;NULL;39;0;2013-01-25 09:56:31.047;NULL
6229;ÍBV;2;39;0;2013-01-25 10:12:12.577;NULL
6230;Hrunamenn;NULL;21;0;2013-01-27 21:34:16.353;NULL
6231;Fylkir E;NULL;39;0;2013-01-30 11:00:42.110;NULL
6232;ÍBV;NULL;38;0;2013-01-30 20:30:39.380;NULL
6241;Þróttur/Verkís;NULL;38;0;2013-02-12 21:50:30.857;NULL
6242;Bjarkir B;NULL;39;0;2013-02-13 11:49:04.877;NULL
6277;Valkyrjur;NULL;21;0;2013-03-04 17:49:04.123;NULL
6280;Nunnur Ármanns;NULL;21;0;2013-03-07 23:06:51.310;NULL
6285;Hrunamenn 1;NULL;21;0;2013-03-20 22:28:26.690;NULL
6286;Hrunamenn 2;NULL;21;0;2013-03-20 22:32:15.077;NULL
6287;Fylkir V;NULL;20;0;2013-03-21 12:29:28.333;NULL
6288;Fylkir W;NULL;20;0;2013-03-21 12:35:01.793;NULL
6289;HK Gyðjurnar/Þróttur R b;NULL;21;0;2013-03-21 17:13:02.853;NULL
6290;Fjaðrirnar 2;NULL;21;0;2013-03-21 22:16:49.110;NULL
6291;HK Gullöld;NULL;20;0;2013-03-25 12:47:15.893;NULL
6292;Eikúr;NULL;21;0;2013-03-26 08:42:27.473;NULL
6293;Keflavík - Keli;NULL;21;0;2013-03-27 11:49:21.483;NULL
6294;Krákurnar-Kjúllar;NULL;39;0;2013-04-02 12:26:15.373;NULL
6389;HK gestir;NULL;38;0;2013-04-07 21:23:10.057;NULL
6452;Umsjón;NULL;40;0;2013-04-20 14:01:31.920;NULL
6453;UMFG.;NULL;39;0;2013-08-07 15:08:25.137;NULL
6454;Afturelding B;NULL;38;0;2013-08-14 10:19:44.837;NULL
6455;The Supremes;NULL;21;0;2013-09-17 23:40:31.153;NULL
6456;UMF Hvöt;NULL;39;0;2013-09-23 14:58:40.820;NULL
6457;Þróttur N D;NULL;38;0;2013-09-23 15:20:30.500;NULL
6458;Afturelding C;NULL;38;0;2013-09-23 15:23:10.563;NULL
6459;Tat;NULL;39;0;2013-10-07 12:35:46.957;NULL
6460;Tófurnar;NULL;39;0;2013-10-07 12:57:29.307;NULL
6461;Krákurnar C;NULL;21;0;2013-10-11 10:06:36.330;NULL
6464;HK C Karlar;NULL;20;0;2013-10-13 15:50:18.850;NULL
6465;Álftanes D;NULL;39;0;2013-10-15 13:31:58.613;NULL
6466;Rimar Á;NULL;38;0;2013-10-15 21:51:03.440;NULL
6467;Súlur B;NULL;39;0;2013-10-16 08:19:57.710;NULL
6468;Þróttur N F;NULL;39;0;2013-10-16 11:29:45.587;NULL
6534;HK C2;NULL;39;0;2013-10-17 14:38:03.103;NULL
6552;Birnur II;NULL;39;0;2013-11-04 13:01:49.353;NULL
6553;Húnar;NULL;38;0;2013-11-04 13:03:30.143;NULL
6554;MassaDjammm;NULL;20;0;2013-11-05 16:13:21.587;NULL
6555;DUMMY;NULL;39;0;2013-11-12 13:30:47.130;NULL
6580;HK C Karlar a;NULL;38;0;2013-11-18 16:25:37.930;NULL
6645;Fjörkálfarnir;NULL;39;0;2014-01-06 10:58:54.303;NULL
6730;Fylkir-stuð;NULL;39;0;2014-01-21 12:52:22.227;NULL
6731;Glói - byrjendur;NULL;39;0;2014-01-26 21:53:57.010;NULL
6732;Súlu C;NULL;39;0;2014-01-26 22:46:18.913;NULL
6823;Úrvalslið;NULL;20;0;2014-01-28 18:50:08.357;NULL
6832;Súlur C;NULL;39;0;2014-02-03 20:02:27.493;NULL
6833;Súlur D;NULL;39;0;2014-02-03 20:02:52.607;NULL
6834;Keflavík;NULL;39;0;2014-02-10 18:06:26.080;NULL
6835;Bresi;C;39;0;2014-02-11 10:11:50.377;NULL
6836;U.M.F.Bjarmi;NULL;38;0;2014-02-11 20:42:37.580;NULL
6837;Skriðurnar - Eldri;NULL;39;0;2014-02-12 22:03:19.577;NULL
6838;Skriðurnar - Yngri;NULL;39;0;2014-02-12 22:04:35.227;NULL
6839;HKarlarnir;NULL;38;0;2014-02-16 22:33:23.780;NULL
6840;HKarlarnir b;NULL;38;0;2014-02-17 21:24:58.060;NULL
6844;HKarlarnir b;2;38;0;2014-02-17 21:28:00.143;NULL
6845;HK Byrjendur;NULL;21;0;2014-02-18 23:01:29.733;NULL
6870;Gló - byrjendur;NULL;40;0;2014-02-19 22:17:06.660;NULL
6874;Glói - byrjendur;NULL;21;0;2014-02-19 22:24:51.460;NULL
6883;HK Dýfurnar;NULL;21;0;2014-03-11 09:46:04.840;NULL
6884;Dímon-Hekla 2;NULL;21;0;2014-03-15 18:53:12.723;NULL
6885;HK Dýfur;NULL;21;0;2014-03-16 22:36:02.037;NULL
6886;Blaklið Íslands;NULL;20;0;2014-03-17 13:53:55.613;NULL
6887;Öllarar;NULL;20;0;2014-03-18 13:29:48.510;NULL
6892;Mývetningur A;NULL;39;0;2014-03-18 19:21:46.897;NULL
6893;Keflavík B;NULL;39;0;2014-03-18 21:03:04.140;NULL
6894;Hamar;B;20;0;2014-03-20 18:17:52.930;NULL
6897;KA-L;NULL;20;0;2014-03-26 13:55:26.760;NULL
6898;Skriður - Eldri;NULL;39;0;2014-03-26 22:31:32.887;NULL
6899;Skriður - Yngri;NULL;39;0;2014-03-26 22:32:08.990;NULL
6900;TUA-Stjarnan;NULL;20;0;2014-03-26 22:43:01.610;NULL
6901;HK-Wunderblak C;NULL;21;0;2014-03-28 13:30:05.460;NULL
6902;Skriður (UMF Glói);NULL;21;0;2014-03-28 18:01:06.417;NULL
6903;Bíbí og blaka;NULL;21;0;2014-03-31 17:45:01.547;NULL
6904;Skutlur C;NULL;21;0;2014-03-31 22:19:42.027;NULL
6963;HK Dýfur;NULL;39;0;2014-04-01 22:35:58.473;NULL
7072;UMF Ármann;NULL;39;0;2014-04-06 22:25:07.033;NULL
7073;KA Ö-lið;NULL;20;0;2014-04-08 12:40:37.003;NULL
7088;KA L-lið;NULL;20;0;2014-04-08 12:50:53.713;NULL
7169;HK C;NULL;38;0;2014-08-13 10:56:04.637;NULL
7170;Þróttur R D;NULL;39;0;2014-08-13 13:11:00.667;NULL
7171;UMF Glói (Skriður);NULL;39;0;2014-08-13 13:17:06.170;NULL
7172;Kormákur (Birnur);NULL;39;0;2014-08-13 13:17:52.210;NULL
