MotID;LidID;EinstID;Timastimpill
193;5497;3570;2011-11-23 19:06:06.833
193;5497;3574;2011-11-23 19:05:47.210
193;5498;729;2011-11-23 18:55:24.007
194;1176;1483;2011-12-01 23:18:21.937
194;1176;2380;2011-12-01 23:18:21.937
194;1955;3132;2011-12-06 10:31:29.903
194;3301;2427;2011-12-05 12:14:36.310
195;763;1304;2012-01-31 22:57:13.827
195;1014;137;2012-01-31 19:17:00.153
195;1023;903;2012-01-30 11:40:36.240
195;1023;1108;2012-01-30 11:40:36.240
195;1955;3129;2012-01-31 22:46:01.653
195;3033;2453;2012-01-29 22:53:43.930
195;3040;630;2012-02-02 23:45:55.593
195;3500;2042;2012-01-23 23:02:09.127
195;4701;3434;2012-01-31 16:24:04.927
195;4857;3306;2012-01-24 17:50:24.977
197;2978;15;2011-10-09 09:01:03.720
197;4287;513;2011-10-12 23:07:40.457
197;4699;3061;2011-10-11 12:59:03.860
197;4699;3236;2011-10-11 12:59:03.860
197;4700;3258;2011-10-11 13:00:34.827
198;93;728;2012-01-23 13:33:48.957
198;1447;729;2012-01-23 13:29:40.690
198;3306;767;2012-01-24 14:50:54.423
198;3451;282;2012-01-24 14:53:21.430
198;4287;513;2012-01-27 14:28:49.163
198;4657;3330;2012-01-24 14:16:59.433
199;18;272;2012-04-16 23:15:59.937
199;18;570;2012-04-16 23:17:21.920
199;19;359;2012-04-20 18:27:51.397
199;27;137;2012-03-13 21:05:55.093
199;38;564;2012-04-22 13:09:59.910
199;55;354;2012-03-28 09:45:15.933
199;79;729;2012-03-07 23:03:09.780
199;93;728;2012-03-13 11:22:43.840
199;120;460;2012-04-02 09:21:37.010
199;132;70;2012-03-06 20:03:36.923
199;145;3221;2012-03-19 15:34:57.970
199;146;3504;2012-04-23 22:16:29.440
199;146;3647;2012-04-23 22:16:44.177
199;147;1071;2012-03-19 15:32:07.470
199;153;2715;2012-04-20 12:02:01.817
199;350;837;2012-04-20 11:57:32.317
199;356;3841;2012-04-24 12:16:51.130
199;406;1369;2012-03-26 09:16:16.440
199;515;219;2012-03-19 18:41:39.420
199;515;1442;2012-03-19 18:42:12.920
199;1024;177;2012-02-28 14:10:44.620
199;1049;153;2012-02-28 14:08:38.563
199;1176;2380;2012-04-10 21:41:25.407
199;1255;3601;2012-02-14 12:50:34.643
199;1261;1276;2012-03-26 14:11:37.360
199;1471;995;2012-04-17 13:23:20.483
199;1582;259;2012-04-23 09:03:02.880
199;1830;322;2012-03-21 11:34:09.237
199;1830;630;2012-03-21 11:34:47.173
199;1834;2444;2012-03-14 13:46:13.750
199;1839;128;2012-04-06 20:02:45.500
199;1955;3128;2012-03-08 15:52:24.313
199;2060;2023;2012-03-22 21:38:43.437
199;2071;1838;2012-03-14 13:30:53.077
199;2072;1290;2012-03-07 10:21:10.733
199;2505;2073;2012-04-16 10:40:37.483
199;2692;2030;2012-03-27 23:06:32.137
199;2901;3268;2012-04-10 20:23:12.327
199;2972;3088;2012-03-02 09:11:46.897
199;2978;15;2012-04-17 13:29:16.373
199;2978;905;2012-04-23 23:10:38.880
199;3004;2050;2012-04-18 23:58:20.287
199;3033;2044;2012-04-23 09:02:29.787
199;3034;692;2012-04-23 09:01:46.410
199;3297;1220;2012-02-23 17:18:22.970
199;3301;2427;2012-03-28 09:47:56.247
199;3302;142;2012-04-10 20:26:52.920
199;3306;767;2012-03-27 20:41:04.823
199;3451;599;2012-03-27 20:15:58.963
199;3500;630;2012-04-01 02:18:19.043
199;3594;2798;2012-03-29 13:58:36.183
199;3608;952;2012-03-21 11:22:42.377
199;3613;3154;2012-03-22 21:21:28.237
199;4164;1316;2012-03-02 09:09:08.943
199;4193;282;2012-03-27 20:44:04.420
199;4287;2074;2012-04-16 10:44:28.593
199;4467;3161;2012-04-13 13:52:48.547
199;4652;3604;2012-03-08 16:09:51.220
199;4652;3607;2012-03-08 16:09:37.843
199;4657;3330;2012-03-26 21:41:54.157
199;4699;3061;2012-03-13 12:11:48.573
199;4699;3236;2012-03-13 12:11:48.573
199;4700;3258;2012-03-13 12:12:24.450
199;4706;3336;2012-03-27 08:28:46.220
199;4706;3338;2012-04-23 22:14:55.050
199;4856;3379;2012-03-14 23:24:39.123
199;4856;3617;2012-03-14 23:50:23.437
199;4857;3316;2012-03-28 11:57:23.090
199;4894;2171;2012-03-23 14:31:19.907
199;4895;3354;2012-02-28 19:51:39.740
199;4972;3390;2012-03-23 21:48:02.720
199;4973;3398;2012-04-24 13:40:32.490
199;5496;3627;2012-04-01 12:57:25.123
199;5497;3574;2012-04-18 23:31:25.253
199;5817;1829;2012-03-14 13:49:54.220
199;5817;2261;2012-03-14 13:49:27.623
199;5833;3391;2012-03-23 22:01:32.000
199;5842;2146;2012-04-16 10:43:11.000
199;5843;1244;2012-04-26 18:29:20.120
199;5848;3306;2012-03-28 12:24:07.950
199;5849;3741;2012-03-28 14:42:17.043
199;5850;3199;2012-03-28 22:33:11.637
200;1955;3132;2012-01-05 20:44:37.727
200;4596;1265;2011-12-28 23:01:13.040
201;1014;621;2012-04-11 23:39:33.593
201;1830;322;2012-03-28 12:56:46.153
201;1955;3132;2012-04-11 22:50:53.937
201;2505;2073;2012-04-11 09:04:27.937
201;2901;2153;2012-04-03 11:31:12.433
201;3444;3369;2012-04-11 23:47:42.187
201;4155;3249;2012-04-11 13:49:48.203
201;4701;3434;2012-04-11 23:17:40.983
201;5065;3369;2012-04-11 23:44:39.983
203;5497;3570;2012-01-03 00:46:15.710
203;5497;3574;2012-01-03 00:46:15.710
205;1049;153;2011-11-09 10:27:16.963
205;1176;1483;2011-11-10 19:08:20.950
205;1176;2380;2011-11-10 19:08:20.950
205;1834;2444;2011-11-09 23:03:03.103
205;1955;3132;2011-11-09 17:41:44.230
205;4701;3436;2011-11-08 10:12:23.577
206;1834;2444;2011-12-30 22:38:25.197
206;3261;1831;2011-12-30 22:36:15.837
206;4857;3307;2012-01-06 17:31:09.367
207;79;729;2012-04-10 14:42:33.243
207;93;728;2012-04-10 14:47:21.707
207;145;3221;2012-04-13 08:54:26.657
207;146;1071;2012-04-13 08:55:05.967
207;3306;622;2012-04-11 13:45:39.000
207;3451;599;2012-04-11 13:47:56.360
207;4193;282;2012-04-11 13:50:09.610
207;4287;513;2012-04-11 09:18:37.687
207;4699;3061;2012-04-10 17:45:20.860
207;4699;3236;2012-04-10 17:45:20.860
207;4700;3258;2012-04-10 17:46:15.983
208;71;1022;2012-02-13 00:34:47.377
208;79;729;2012-02-21 14:27:38.107
208;93;728;2012-02-21 14:29:58.303
208;2216;3221;2012-02-22 21:18:47.673
208;2217;1071;2012-02-22 21:25:52.330
208;3441;455;2012-02-19 13:06:25.880
208;4167;1258;2012-02-20 19:18:16.960
208;4287;513;2012-02-21 15:02:10.120
208;4699;3061;2012-02-21 17:42:41.517
208;4699;3236;2012-02-21 17:42:23.783
208;4700;3258;2012-02-21 17:44:03.657
208;5732;3648;2012-02-22 21:35:43.047
209;140;277;2012-04-03 16:25:58.187
209;505;177;2012-04-03 11:49:43.870
209;1255;3601;2012-04-19 10:00:14.880
209;1834;2444;2012-04-18 21:40:16.083
209;2071;1838;2012-04-18 21:37:45.803
209;3500;3015;2012-04-20 00:10:55.583
209;4706;3336;2012-04-03 16:22:39.420
209;4974;2284;2012-04-12 20:00:08.310
209;5817;1829;2012-04-17 22:35:44.630
209;5817;2261;2012-04-17 22:35:44.630
209;5848;3306;2012-04-07 15:16:51.093
209;5980;3798;2012-04-17 23:09:36.193
209;5981;3804;2012-04-17 23:24:14.850
212;121;35;2012-01-09 21:58:10.930
212;509;1848;2012-01-11 23:13:12.670
212;763;1304;2012-01-11 20:49:34.560
212;1023;903;2012-01-06 12:49:31.930
212;1023;1108;2012-01-06 12:49:31.930
212;1049;153;2012-01-11 14:59:21.060
212;1255;1004;2012-01-11 21:08:31.390
212;1955;3132;2012-01-11 22:36:44.043
212;2072;1290;2012-01-11 23:36:11.153
212;4701;3434;2012-01-11 13:29:11.513
212;4857;3307;2012-01-06 17:33:50.867
213;121;35;2012-02-28 20:05:39.863
213;1834;2444;2012-02-29 23:18:27.160
213;1955;3132;2012-02-25 14:05:56.330
213;3500;2042;2012-02-29 23:30:09.723
215;4155;3249;2012-09-11 13:43:18.140
215;4595;1983;2012-07-06 10:50:16.090
216;1022;1983;2012-09-04 20:29:09.313
216;4701;3272;2012-09-12 14:48:01.640
217;1830;1205;2013-01-09 00:45:36.303
217;1955;3132;2013-01-05 19:12:11.913
217;3500;2042;2013-01-06 22:59:24.833
217;3519;3128;2013-01-05 19:16:02.383
217;3594;2798;2013-01-06 21:01:54.657
217;3619;2807;2013-01-08 20:37:12.947
217;4701;3272;2013-01-03 18:57:07.650
217;4857;3307;2013-01-08 12:56:16.973
217;6010;3272;2013-01-03 18:59:41.310
218;1176;1483;2012-10-02 10:57:52.647
218;1176;2380;2012-10-02 10:57:52.647
218;1255;3601;2012-10-10 10:21:25.390
218;1955;3132;2012-10-09 10:23:06.680
218;4155;3249;2012-10-10 15:23:30.093
218;4157;1314;2012-10-10 21:10:06.437
218;4596;1346;2012-10-07 15:11:14.540
218;4701;3436;2012-10-08 16:32:32.803
218;4894;2171;2012-10-10 13:21:37.937
218;6010;3436;2012-10-08 16:35:49.803
218;6011;259;2012-10-10 21:27:57.967
219;120;35;2013-01-29 20:15:23.273
219;1834;2444;2013-01-28 22:35:03.460
219;2071;1838;2013-01-28 22:33:02.657
219;4157;1314;2013-01-30 16:31:21.167
219;4701;3435;2013-01-29 12:36:02.113
219;4701;3653;2013-01-29 12:35:52.113
220;75;43;2012-10-16 22:10:05.237
220;3451;1010;2012-10-17 19:13:28.017
220;3620;3290;2012-10-15 13:34:11.843
220;5497;3574;2012-10-17 18:19:28.940
221;1049;153;2013-04-09 22:43:17.797
221;1255;3601;2013-04-07 13:38:12.573
221;1261;1276;2013-04-03 23:16:40.010
221;1834;2444;2013-04-06 21:46:32.653
221;2071;1838;2013-04-06 21:44:39.157
221;3442;3302;2013-04-06 23:58:20.250
221;4706;3335;2013-04-09 22:43:56.753
221;4706;3338;2013-04-09 22:43:56.753
221;6211;2360;2013-04-05 10:27:21.283
223;1176;1483;2012-11-15 11:07:39.390
223;1176;2380;2012-11-15 11:07:39.390
223;1834;2444;2012-11-15 11:36:31.950
223;2071;1838;2012-11-15 11:41:51.890
223;3500;2042;2012-12-07 00:20:11.170
223;4701;3434;2012-11-14 21:57:35.170
224;79;729;2013-04-02 19:20:30.347
224;93;728;2013-04-02 19:21:26.457
224;168;130;2013-04-02 19:24:18.463
224;2978;15;2013-03-22 08:23:39.803
224;3620;513;2013-04-03 12:43:16.290
224;3620;1407;2013-04-03 12:43:16.290
224;4657;3330;2013-04-02 19:47:56.727
224;4699;3236;2013-04-03 08:57:29.160
224;4700;3238;2013-04-03 08:59:02.310
224;5496;3627;2013-04-02 12:24:55.747
224;5584;3764;2013-04-02 12:25:20.520
225;138;177;2013-04-02 08:30:15.073
225;140;278;2013-04-03 13:01:05.733
225;1019;392;2013-03-26 18:47:35.967
225;1019;1196;2013-03-26 18:47:35.967
225;1834;2444;2013-04-02 23:08:33.460
225;1955;3655;2013-04-02 20:21:10.570
225;2071;1838;2013-04-02 23:06:23.620
225;2901;3268;2013-04-02 14:16:52.440
225;3299;196;2013-03-23 22:23:59.047
225;3302;142;2013-04-02 14:15:55.443
225;4287;2068;2013-04-02 11:18:04.090
225;4287;3290;2013-04-02 11:18:04.090
225;6211;2360;2013-04-03 10:25:24.020
226;3441;455;2013-01-21 19:07:50.443
226;4287;513;2013-01-22 14:47:35.220
226;5498;729;2013-01-22 16:20:07.170
226;5584;3627;2013-01-18 10:27:09.633
227;1841;493;2012-11-21 11:43:08.417
227;4287;513;2012-11-21 16:34:46.277
227;5497;3574;2012-11-21 11:05:39.293
228;153;2715;2013-02-13 11:51:38.590
228;1470;3236;2013-02-19 18:10:56.630
228;2978;15;2013-02-20 10:09:25.297
228;4167;3567;2013-02-13 11:53:50.063
228;4287;513;2013-02-18 12:48:35.303
228;5584;3627;2013-02-18 22:13:46.120
228;5584;3764;2013-02-18 22:13:46.120
229;4167;3567;2013-01-09 16:58:11.390
229;4287;513;2013-01-09 13:28:56.203
229;5498;729;2013-01-09 16:11:33.677
229;5584;3627;2013-01-08 09:12:20.413
229;5584;3764;2013-01-08 09:11:58.183
230;18;272;2013-03-20 22:58:30.643
230;18;570;2013-03-20 22:58:30.643
230;37;281;2013-04-20 20:09:27.553
230;38;564;2013-03-25 22:01:16.927
230;39;932;2013-03-07 18:51:09.640
230;42;2386;2013-04-27 23:23:57.473
230;55;354;2013-03-19 16:51:04.977
230;79;729;2013-03-24 01:05:20.773
230;92;2807;2013-04-17 08:54:37.630
230;93;728;2013-03-24 01:09:11.637
230;95;174;2013-04-20 14:50:17.463
230;120;35;2013-03-22 20:18:56.663
230;132;2301;2013-04-11 22:57:04.483
230;145;3647;2013-03-20 21:57:32.023
230;147;3648;2013-03-20 22:00:12.967
230;153;2715;2013-03-21 11:46:42.870
230;156;692;2013-03-21 14:11:06.477
230;168;130;2013-04-07 00:16:34.047
230;350;837;2013-03-21 11:49:13.653
230;356;1116;2013-04-19 21:33:32.393
230;356;2062;2013-04-22 23:42:31.647
230;515;219;2013-03-13 22:53:58.097
230;1019;392;2013-03-21 00:41:27.540
230;1024;177;2013-03-07 08:51:26.160
230;1049;153;2013-03-07 08:53:54.990
230;1255;3601;2013-02-15 09:54:38.693
230;1261;1276;2013-03-25 12:08:01.953
230;1458;1369;2013-03-25 22:10:48.140
230;1471;15;2013-04-17 10:54:53.737
230;1582;2049;2013-03-22 12:00:10.627
230;1692;1048;2013-04-15 18:16:16.970
230;1834;2444;2013-03-18 09:30:25.267
230;1954;3983;2013-02-14 11:04:12.667
230;1955;3655;2013-04-18 22:34:25.323
230;2219;876;2013-04-18 15:50:17.807
230;2241;321;2013-04-28 01:26:41.547
230;2245;383;2013-04-17 20:24:50.270
230;2505;2073;2013-03-17 20:27:51.273
230;2901;3268;2013-02-18 13:14:39.807
230;2972;3163;2013-03-25 13:51:44.420
230;2978;929;2013-04-17 10:44:53.933
230;3033;2453;2013-03-21 14:19:33.427
230;3261;1831;2013-03-18 09:28:02.003
230;3297;1220;2013-02-13 19:03:36.330
230;3301;2427;2013-03-19 16:53:10.450
230;3302;1625;2013-04-07 00:44:07.213
230;3442;3302;2013-03-25 14:59:45.273
230;3445;3475;2013-03-25 15:01:37.663
230;3500;2059;2013-04-25 19:43:42.517
230;3594;2798;2013-02-13 19:07:52.160
230;3606;2018;2013-03-18 12:30:59.277
230;3608;952;2013-02-13 13:58:04.837
230;3608;1628;2013-02-13 13:58:40.863
230;3613;3154;2013-03-07 18:41:19.403
230;4161;3323;2013-03-18 12:35:50.497
230;4164;1786;2013-03-25 13:56:47.293
230;4264;933;2013-03-27 14:59:57.967
230;4287;2068;2013-03-22 10:11:11.930
230;4287;3290;2013-03-22 10:12:38.090
230;4652;3604;2013-03-18 17:24:00.490
230;4652;3607;2013-03-18 17:24:00.490
230;4657;3330;2013-03-20 19:56:39.910
230;4699;3236;2013-03-26 15:53:55.633
230;4700;3258;2013-03-26 15:42:30.253
230;4701;3434;2013-03-21 17:00:39.387
230;4701;3436;2013-03-21 17:00:56.687
230;4706;4133;2013-04-19 18:43:20.020
230;4857;3307;2013-03-05 08:44:05.157
230;4895;3354;2013-03-12 14:10:40.717
230;4901;3116;2013-04-10 10:46:21.157
230;4973;3736;2013-04-03 10:27:50.530
230;5496;3627;2013-03-11 09:13:30.453
230;5497;3574;2013-03-17 13:56:02.677
230;5584;3764;2013-03-11 09:15:21.997
230;5842;2069;2013-03-22 09:30:27.680
230;5842;2146;2013-03-17 20:29:24.990
230;5849;961;2013-03-30 20:02:23.350
230;5849;2749;2013-03-30 20:01:57.220
230;5849;3741;2013-02-27 08:45:07.990
230;5849;3832;2013-03-30 21:55:59.750
230;5850;3532;2013-04-12 10:11:41.437
230;6231;3466;2013-03-25 19:56:49.217
230;6280;4016;2013-03-09 18:25:08.740
230;6287;2171;2013-03-21 12:33:34.547
230;6288;1535;2013-03-21 12:36:03.843
230;6289;3436;2013-03-21 17:13:52.740
230;6293;1364;2013-03-27 11:57:34.680
231;1955;3132;2013-02-26 09:11:39.713
231;4701;3434;2013-02-27 21:37:27.217
231;5850;3128;2013-02-26 09:14:27.463
232;1021;1612;2013-09-20 11:35:03.907
232;1022;1983;2013-09-03 21:23:23.107
232;1255;1004;2013-09-20 17:14:48.480
232;1255;3601;2013-09-20 17:07:05.930
232;1458;2003;2013-10-10 14:13:37.897
232;1830;322;2013-09-20 11:14:13.473
232;1830;1205;2013-09-20 11:14:24.463
232;1955;3128;2013-11-05 09:21:16.147
232;4173;692;2013-09-23 13:09:25.977
232;4595;1983;2013-10-03 15:54:58.617
232;4604;1625;2013-10-16 22:43:26.623
232;5065;2049;2013-11-04 15:18:14.830
232;5067;3439;2013-11-09 00:03:49.630
232;5999;2041;2013-11-07 22:46:50.707
232;6000;3272;2014-02-13 20:19:45.180
232;6000;3434;2014-02-13 20:15:20.377
232;6001;2454;2013-11-04 15:21:20.253
232;6009;894;2013-09-25 19:27:55.293
232;6011;2453;2013-11-06 19:13:30.033
233;1021;1612;2013-11-04 23:02:26.177
233;1022;1983;2013-10-31 13:36:25.590
233;1458;2003;2013-11-05 11:10:10.880
233;2504;952;2013-11-13 17:12:25.867
234;1021;1024;2013-09-09 23:06:46.513
234;1022;1983;2013-09-09 15:35:13.950
235;496;2141;2014-03-27 14:27:22.393
235;510;1004;2014-04-06 20:07:23.020
235;1014;650;2014-04-09 14:19:40.267
235;1049;277;2014-03-27 11:12:06.087
235;1582;161;2014-04-07 19:59:16.460
235;1582;2454;2014-04-07 19:56:00.500
235;1830;322;2014-03-26 09:23:44.890
235;1830;1205;2014-03-26 09:23:44.890
235;3442;3302;2014-03-24 16:50:31.387
235;3500;2171;2014-04-10 00:50:05.930
235;3519;3131;2014-03-31 18:21:05.250
235;3594;2796;2014-04-01 20:55:49.923
235;3613;3154;2014-03-27 13:06:57.363
235;4168;4291;2014-04-02 23:19:17.210
235;4701;3436;2014-04-02 22:49:09.447
235;4701;3653;2014-04-09 13:10:13.073
235;4706;3338;2014-04-09 13:53:32.160
235;6289;3420;2014-04-09 20:11:35.860
236;125;1251;2013-09-10 13:30:38.727
236;4701;3439;2013-09-17 23:08:31.253
237;52;246;2014-01-07 11:27:09.917
237;510;1004;2014-01-06 19:28:56.403
237;1024;177;2013-12-28 13:07:34.570
237;1830;322;2014-01-05 13:34:28.060
237;1834;2444;2014-01-06 22:35:14.613
237;1955;3128;2014-01-06 12:45:10.780
237;3261;1831;2014-01-06 22:39:08.577
237;3500;2042;2014-01-08 13:34:28.710
237;4287;1621;2014-01-06 14:59:46.850
237;4706;3815;2013-12-28 13:14:06.207
237;5850;3131;2014-01-06 12:47:15.153
237;6211;2365;2013-12-17 23:27:18.110
237;6285;3738;2013-12-27 00:28:57.980
237;6456;3307;2013-12-26 08:27:39.893
238;125;1251;2013-10-10 12:25:12.550
238;1049;153;2013-10-13 13:24:44.640
238;2693;3128;2013-10-18 09:46:36.850
238;4701;3436;2013-10-04 23:12:52.750
238;4706;4133;2013-10-13 16:29:11.997
238;6009;894;2013-10-14 20:55:42.503
238;6010;3272;2013-10-04 23:14:16.457
239;1955;3128;2013-11-12 19:48:28.653
239;2901;3268;2013-11-12 23:21:26.840
239;3500;2042;2013-11-16 00:36:52.967
239;4287;3290;2013-11-25 20:54:51.617
239;4706;3336;2013-11-29 18:39:25.017
239;5850;3131;2013-11-12 19:51:07.533
239;6009;894;2013-11-18 14:15:47.253
239;6010;3436;2013-11-15 13:17:45.190
239;6211;2365;2013-11-12 19:51:19.977
240;3441;455;2013-10-15 23:56:06.300
240;4287;1127;2013-10-14 13:11:33.297
240;4699;3082;2013-10-14 18:49:35.133
240;4700;3258;2013-10-14 18:52:50.813
241;1049;277;2014-02-14 09:49:13.067
241;1616;362;2014-02-14 15:31:54.950
241;4287;1621;2014-02-18 16:11:08.423
241;4706;3815;2014-02-12 06:43:09.123
241;6456;3307;2014-02-17 21:46:36.630
241;6835;3169;2014-02-11 10:17:16.547
242;1024;177;2013-11-10 14:30:39.857
242;4699;3082;2013-11-09 17:10:54.513
242;4700;3258;2013-11-09 17:15:11.063
243;1049;277;2014-03-27 11:08:55.600
243;1830;2171;2014-04-04 18:13:52.293
243;1834;2444;2014-04-01 08:37:36.933
243;3500;2042;2014-03-23 21:38:37.250
243;4287;3290;2014-04-04 10:07:25.670
243;4701;3434;2014-03-24 14:42:08.730
243;5051;2453;2014-03-31 13:25:30.603
243;6010;3434;2014-04-02 13:43:52.740
243;6010;3996;2014-03-31 09:41:07.077
243;6900;570;2014-04-02 16:46:55.430
244;3441;455;2014-01-25 15:14:36.833
244;4164;1316;2014-01-26 11:21:24.717
244;4287;3290;2014-01-27 16:12:34.523
244;4611;130;2014-01-26 22:58:46.800
244;4699;3082;2014-01-11 21:46:41.443
244;4700;3258;2014-01-11 21:49:24.467
245;3040;3275;2014-02-09 23:30:49.750
245;3441;455;2014-02-10 17:37:52.140
245;4287;3290;2014-01-28 13:40:34.620
245;4611;130;2014-02-13 20:54:01.870
245;5498;729;2014-02-13 20:50:28.127
246;79;729;2014-01-06 13:09:57.917
246;3441;455;2014-01-06 14:46:28.450
246;4287;3290;2014-01-06 11:33:39.880
246;4699;3082;2013-12-05 16:30:25.120
246;4700;3258;2013-12-05 16:33:44.810
247;1471;15;2014-03-31 09:30:18.073
247;3441;455;2014-03-31 23:22:06.137
247;5818;3685;2014-03-25 11:53:09.273
248;52;246;2014-03-14 11:30:27.510
248;135;472;2014-03-19 12:52:14.920
248;3500;2042;2014-03-11 23:52:38.420
248;6835;3169;2014-03-18 22:42:28.257
249;38;564;2014-03-31 17:52:39.397
249;42;18;2014-04-11 08:53:50.480
249;43;445;2014-04-11 08:56:34.690
249;44;442;2014-04-11 08:58:02.953
249;55;354;2014-03-27 23:52:10.963
249;79;729;2014-03-25 19:03:52.183
249;93;2189;2014-03-25 19:02:48.487
249;95;498;2014-04-13 23:03:55.563
249;140;277;2014-03-20 18:15:30.677
249;168;130;2014-03-25 18:52:57.217
249;356;428;2014-04-30 17:35:36.550
249;356;1102;2014-03-28 13:17:20.503
249;356;1116;2014-03-28 14:18:46.500
249;406;1369;2014-03-29 20:34:06.510
249;505;177;2014-04-02 23:32:31.943
249;515;219;2014-03-16 15:15:42.300
249;587;4390;2014-04-30 23:44:23.043
249;1015;493;2014-03-12 21:24:37.470
249;1255;1004;2014-03-07 23:10:43.387
249;1255;3601;2014-03-07 23:10:43.387
249;1582;2454;2014-03-25 09:15:23.653
249;1692;1048;2014-04-20 19:45:03.443
249;1830;322;2014-03-09 20:28:12.843
249;1830;1205;2014-03-09 20:28:52.517
249;1834;1836;2014-04-22 22:50:49.483
249;1834;2444;2014-03-09 22:19:36.097
249;1839;128;2014-04-10 09:33:38.187
249;1954;3983;2014-03-09 00:40:23.483
249;1955;3128;2014-03-13 19:29:04.010
249;2059;932;2014-04-01 21:04:48.283
249;2069;1312;2014-03-26 20:17:41.070
249;2505;2069;2014-03-20 22:45:22.130
249;2505;3290;2014-03-20 22:57:32.247
249;2691;2688;2014-04-20 19:44:01.993
249;2691;4259;2014-04-20 19:43:54.440
249;2692;2688;2014-04-20 19:43:31.867
249;2692;4259;2014-04-20 19:43:23.010
249;2901;2041;2014-04-07 16:10:51.110
249;2973;2688;2014-04-20 19:42:53.233
249;2973;4259;2014-04-20 19:42:32.073
249;2978;2448;2014-04-13 12:28:50.177
249;3033;2453;2014-03-12 09:19:17.907
249;3034;692;2014-03-12 09:13:30.900
249;3261;1831;2014-03-09 22:22:17.440
249;3297;2359;2014-03-30 23:18:44.907
249;3302;1625;2014-04-07 15:33:39.980
249;3306;1579;2014-04-18 10:28:27.657
249;3451;599;2014-04-18 10:33:30.577
249;3500;630;2014-04-30 08:59:19.947
249;3594;4413;2014-03-12 13:21:54.593
249;3594;4414;2014-03-12 13:22:40.040
249;3608;2756;2014-03-19 11:20:57.263
249;3613;3154;2014-03-15 22:45:37.650
249;4160;689;2014-04-02 14:55:40.810
249;4161;3323;2014-03-31 08:17:06.027
249;4193;282;2014-04-18 10:34:54.587
249;4287;3290;2014-03-20 22:27:51.833
249;4657;3330;2014-03-18 19:15:09.273
249;4701;2391;2014-03-17 21:53:49.933
249;4701;3420;2014-04-22 23:18:36.210
249;4856;3374;2014-03-19 18:15:31.057
249;4857;3307;2014-03-12 14:49:13.010
249;4901;3113;2014-04-25 09:50:23.883
249;4904;2050;2014-03-25 09:20:58.220
249;4975;606;2014-04-10 11:49:21.257
249;4976;3409;2014-04-10 09:30:00.560
249;5843;455;2014-03-18 17:49:30.993
249;5850;3131;2014-03-13 19:32:01.940
249;6010;2391;2014-03-21 22:49:13.683
249;6010;3434;2014-03-21 22:50:26.140
249;6052;3374;2014-03-26 12:52:49.133
249;6054;3338;2014-04-02 21:52:24.660
249;6293;1364;2014-03-23 15:16:57.557
249;6839;4079;2014-04-29 22:44:40.783
249;6840;4525;2014-04-29 22:45:41.770
249;6885;4460;2014-03-24 21:05:09.673
249;6886;2444;2014-03-17 14:00:05.490
249;6886;4418;2014-03-17 13:59:27.240
249;6887;4433;2014-03-18 13:36:27.290
249;6894;1125;2014-04-02 23:37:46.460
249;6900;570;2014-03-26 22:52:06.590
249;6901;3283;2014-04-25 14:07:51.987
250;1255;1004;2014-08-13 10:18:35.557
250;1255;3601;2014-08-13 10:18:35.557
250;1830;322;2014-08-13 10:21:53.103
250;1830;1205;2014-08-13 10:21:53.103
250;4604;1625;2014-08-13 11:17:10.517
250;5999;2041;2014-08-13 13:06:58.740
250;6000;3272;2014-08-13 11:49:25.050
250;6000;3434;2014-08-13 11:49:25.050
250;6011;2453;2014-08-13 11:18:05.767
